Date,Country,place,Tweet language (ISO 639-1)
17-04-2016,ES,Burgos,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Caceres,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Asturias,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Toledo,es
17-04-2016,ES,Jaen,en
17-04-2016,ES,Jaen,en
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Toledo,en
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Malaga,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Jaen,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,pt
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Murcia,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Badajoz,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Zamora,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Alicante,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Jaen,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Huelva,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Valencia,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,tr
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Murcia,pt
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Jaen,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Guadalajara,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Toledo,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Murcia,en
17-04-2016,ES,Toledo,en
17-04-2016,ES,Valladolid,fr
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Malaga,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Huelva,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Murcia,en
17-04-2016,ES,Barcelona,da
17-04-2016,ES,Madrid,en
17-04-2016,ES,Burgos,en
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Ciudad Real,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,fr
17-04-2016,ES,Toledo,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valladolid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Tarragona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,La Coruna,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Ciudad Real,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Badajoz,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Burgos,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,fr
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,fr
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Valencia,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Jaen,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Burgos,es
17-04-2016,ES,Burgos,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,fr
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,nl
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Ciudad Real,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Pontevedra,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Toledo,en
17-04-2016,ES,Malaga,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Alicante,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,it
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Huelva,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Burgos,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Tarragona,en
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Murcia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Caceres,es
17-04-2016,ES,Tarragona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,fr
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valladolid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Baleares,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,pt
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Jaen,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Toledo,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Barcelona,da
17-04-2016,ES,Madrid,en
17-04-2016,ES,Malaga,es
17-04-2016,ES,Valencia,nl
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Segovia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Cuenca,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Las Palmas,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Burgos,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Burgos,es
17-04-2016,ES,Burgos,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Malaga,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Caceres,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valencia,it
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,sv
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Burgos,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,pt
17-04-2016,ES,Burgos,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Alicante,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Huelva,es
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Valladolid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Alicante,en
17-04-2016,ES,Murcia,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Barcelona,tr
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Palencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Cuenca,es
17-04-2016,ES,Jaen,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Burgos,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Guadalajara,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Segovia,pt
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Baleares,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Zamora,es
17-04-2016,ES,Salamanca,en
17-04-2016,ES,Burgos,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Avila,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Leon,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Leon,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Burgos,pt
17-04-2016,ES,Jaen,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Albacete,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Murcia,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Alicante,en
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,it
17-04-2016,ES,Leon,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Murcia,it
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,La Coruna,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Salamanca,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Cuenca,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Leon,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Tarragona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valladolid,es
17-04-2016,ES,Salamanca,it
17-04-2016,ES,Madrid,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,fr
17-04-2016,ES,Baleares,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,it
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Huesca,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Huelva,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Pontevedra,pt
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Murcia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,de
17-04-2016,ES,Madrid,es
17-04-2016,ES,Malaga,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,de
17-04-2016,ES,Valencia,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Valencia,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Barcelona,hu
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Cadiz,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Huelva,es
17-04-2016,ES,Madrid,es
17-04-2016,ES,Albacete,es
17-04-2016,ES,Granada,es
17-04-2016,ES,Valencia,it
17-04-2016,ES,Madrid,es
17-04-2016,ES,Barcelona,es
17-04-2016,ES,Salamanca,es
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,en
17-04-2016,ES,Barcelona,en
17-04-2016,ES,Madrid,es
17-04-2016,ES,Badajoz,es
17-04-2016,ES,Barcelona,en
